ID,Org ID,Descr,Sch Subj,Course Nbr,Descr,Unit Taken,Subject,Catalog
62913,84260,Germanna Community College,HIS,121,US History I,3,SS,GE
84085,84260,Germanna Community College,SOC,200,Prin of Soc,3,SS,GE
87620,76835,Glendale Community College,ACC,111,Accounting Principles I,3,ACC,105
82195,76835,Glendale Community College,AFT,116,Life Drawing I,3,FINARTS,GE
89109,76835,Glendale Community College,ANTHR,101,Physical Anthropology,3,SS,GE
89109,76835,Glendale Community College,ANTHR,102,Cultural Anthropology,3,SS,105
76971,76835,Glendale Community College,ASTRO,120,Astronomy: Stars and Galaxies,3,PS,GE
82195,76835,Glendale Community College,BIO,156,Intro Bio/Allies Health,4,FINARTS,GE
82195,76835,Glendale Community College,BIO,156,Intro Bio/Allies Health,4,LS,GE
80759,76835,Glendale Community College,BPC,110,Computer Usage & Applications,3,IT,101
80759,76835,Glendale Community College,CHM,130,Fundamental Chemistry,3,PS,GE
80759,76835,Glendale Community College,CHM,151,General Chemistry I,3,PS,GE
76596,76835,Glendale Community College,CIS,105,Survey Computer Info Systems,3,BAP,105
80759,76835,Glendale Community College,COM,100,Intro to Human Communication,3,COM,122
80759,76835,Glendale Community College,COM,110,Interpersonal Communications,3,COM,122
87392,76835,Glendale Community College,ECN,211,Macroeconomic Principles,3,ECON,162
87620,76835,Glendale Community College,ENC,212,Microeconomic Principles,3,ECON,161
82195,76835,Glendale Community College,ENG,91,Fundamentals of Writing,3,ENG,99
83773,76835,Glendale Community College,ENG,101,First-Year Composition,3,ENG,101
76596,76835,Glendale Community College,ENG,101,First Year Composition,3,ENG,101
87392,76835,Glendale Community College,ENG,102,First-Year Composition,3,ENG,201
89109,76835,Glendale Community College,ENG,102,Critical Thinking/Lit,3,ENG,201
89109,76835,Glendale Community College,ENGL,101,Freshman English,3,ENG,101
83606,76835,Glendale Community College,ENGL,114,Intro to Poetry,3,HUM,GE
83606,76835,Glendale Community College,ENGL,120,Composition and Reading,3,ENG,101
87620,76835,Glendale Community College,GBS,151,Introduction to Business,3,BUS,101
80759,76835,Glendale Community College,HIS,101,Hist W Civ/Mid Ages-1789,3,SS,GE
89109,76835,Glendale Community College,HIST,102,Hist West Europe to Present,3,SS,GE
83606,76835,Glendale Community College,HIST,110,United States History,3,SS,GE
89109,76835,Glendale Community College,HLTH,104,Health Education,3,LS,GE
76596,76835,Glendale Community College,MAT,82,Basic Arithmetic,3,MAT,90
82195,76835,Glendale Community College,MAT,90,Developmental Algebra,5,MAT,97
80759,76835,Glendale Community College,MAT,120,Intermediate Algebra,5,MAT,104
80759,76835,Glendale Community College,MAT,150,College Algebra/Functions,5,MAT,110
87620,76835,Glendale Community College,MAT,150,College Algebra,5,MAT,110
76324,76835,Glendale Community College,MAT,151,College Algebra/Functions,4,MAT,110
76971,76835,Glendale Community College,MATH,101,Intermediate Algebra,5,MAT,104
87392,76835,Glendale Community College,MHL,153,Rock Music & Culture,3,FINARTS,GE
76971,76835,Glendale Community College,MUSIC,101,Music Fundamentals,3,FINARTS,GE
89109,76835,Glendale Community College,MUSIC,120,Music Appreciation,3,MUS,105
89109,76835,Glendale Community College,POLS,101,Intro to Government,3,POLS,110
80759,76835,Glendale Community College,PSY,132,Psychology & Culture,3,SS,GE
80759,76835,Glendale Community College,REL,243,World Religions,3,HUM,GE
80759,76835,Glendale Community College,SOC,101,Introduction to Sociology,3,SS,GE
89109,76835,Glendale Community College,SPCH,101,Public Speaking,3,COM,121
82195,76835,Glendale Community College,THE,205,Introduction to Cinema,3,HUM,GE
77066,78497,Golden West College,CBA,G102,Computer Keyboarding Intro II,1,BAS,100
77066,78497,Golden West College,HIST,G135,Britain/Ireland Hist Ii,3,SS,GE
77066,78497,Golden West College,HIST,G175,Hist of the U.S. Since 1876,3,SS,GE
77066,78497,Golden West College,PHYS,G110,Conceptual Physics,3,PS,GE
77066,78497,Golden West College,PSYC,G100,Introduction to Psychology,3,SS,101
78053,84523,Gordon College,ARTS,1100,Art Appreciation,3,FINARTS,GE
78053,84523,Gordon College,COMM,1100,Public Speak,3,COM,121
78053,84523,Gordon College,ECON,2105,Prin Macroeconomics,3,ECON,162
78053,84523,Gordon College,ENGL,1100,English Comp I,3,ENG,101
78053,84523,Gordon College,ENGL,1102,English Comp II,3,ENG,201
78053,84523,Gordon College,HIST,1122,Western Civ II,3,BUS,101
78053,84523,Gordon College,HIST,1122,Western Civ II,3,SS,GE
78053,84523,Gordon College,HIST,2111,American History I,3,IT,101
78053,84523,Gordon College,HIST,2111,American History I,3,SS,GE
78053,84523,Gordon College,POLS,1101,American Govt,3,POLS,110
78053,84523,Gordon College,PSYC,1101,Intro to Psychology,3,SS,101
65385,87922,Grand Canyon University,MAT,351,lus and Analytic Geometry I,4,MAT,111
74099,76140,Great Basin College,BUS,101,Introduction to Business,3,BUS,101
74525,76140,Great Basin College,COM,101,Oral Communication,3,COM,121
74099,76140,Great Basin College,COM,113,Fund Sopeech Communication,3,COM,121
74525,76140,Great Basin College,ENG,95,Basic Writing II,3,ENG,99
77621,76140,Great Basin College,ENG,101,Composition I,3,ENG,101
77621,76140,Great Basin College,ENG,102,Composition II,3,ENG,201
77621,76140,Great Basin College,ENG,102,Composition II,3,MAT,110
77621,76140,Great Basin College,HIST,101,US History to 1877,3,SS,GE
74525,76140,Great Basin College,MATH,95,Elementary Algebra,3,MAT,97
77621,76140,Great Basin College,PSY,101,Gen Psychology,3,SS,101
86784,80819,Green River Community College,ART,100,Art Appreciation,5,ART,101
86784,80819,Green River Community College,ART,105,Beginning Drawing,5,ART,106
86784,80819,Green River Community College,ART,106,Intermediate Drawing,5,ART,104
80885,80819,Green River Community College,BEHSC,103,Interpersonal Relations,5,COM,122
86784,80819,Green River Community College,BUS,103,Business Leadership,5,BUS,101
,80819,Green River Community College,BUS&,101,Introductionn to Business,3,BUS,101
86784,80819,Green River Community College,CHEM,101,Survey-General Chemistry,5,PS,GE
86784,80819,Green River Community College,COMM,101,Basic Spch Communication,5,COM,121
86784,80819,Green River Community College,ECON,201,Micro Economics,5,ECON,161
86784,80819,Green River Community College,ECON,202,Macro Economics,5,ECON,162
80885,80819,Green River Community College,ENGL,101,English Composition I,5,ENG,101
86784,80819,Green River Community College,ENGL,110,College Writing,5,ENG,101
78344,80819,Green River Community College,ENGL&,101,English Composition,5,ENG,101
78427,80819,Green River Community College,ENGL&,101,English Composition I,5,ENG,101
78344,80819,Green River Community College,GEOL&,101,Intro Physical Geology,5,PS,GE
86784,80819,Green River Community College,HIST,221,United States to 1877,5,SS,GE
78427,80819,Green River Community College,HIST&,136,US History I,5,SS,GE
78344,80819,Green River Community College,HIST&,137,US History 2,5,AMGOVT,GE
78427,80819,Green River Community College,HIST&,137,US History 2,5,SS,GE
78427,80819,Green River Community College,HL ED,150,Total Wellness,5,LS,GE
86784,80819,Green River Community College,MATH,97,Intermediate Algebra,5,MAT,97
80885,80819,Green River Community College,MATH,97,Intermediate Algebra,5,MAT,104
78427,80819,Green River Community College,MATH&,141,Precalculus I,5,MAT,110
78344,80819,Green River Community College,MATH&,151,Calculus I,5,MAT,111
78427,80819,Green River Community College,MUSC&,105,Music Appreciation,5,MUS,105
86784,80819,Green River Community College,P SCI,100,Introduction to Politics,5,POLS,110
86784,80819,Green River Community College,PHIL,106,Introduction to Logic,5,HUM,GE
86784,80819,Green River Community College,PHIL,110,Social & Political Phil,5,PHIL,225
86784,80819,Green River Community College,POLS,200,Introduction to Law,5,BUS,221
78427,80819,Green River Community College,POLS&,202,American Government,5,POLS,110
84651,80819,Green River Community College,SOC& ,101,Introduction to Sociology,3,SS,GE
72881,77078,Grossmont College,ANTH,120,Cultural Anthropology,3,SS,105
87943,77078,Grossmont College,BIO,105,Life in the Sea,4,LS,GE
87943,77078,Grossmont College,BUS,120,Financial Accounting,4,ACC,105
87943,77078,Grossmont College,BUS,121,Managerial Accounting,4,ACC,212
87943,77078,Grossmont College,BUS,125,Bus Law: Legal Environment/Bus,3,BUS,221
87943,77078,Grossmont College,BUS,128,Business Communication,3,ENG,220
87943,77078,Grossmont College,BUS,195,Personal Finance,3,FIN,101
77806,77078,Grossmont College,COMM,120,Interpersonal Communication,3,COM,122
87943,77078,Grossmont College,COMM,122,Public Speaking,3,COM,121
87943,77078,Grossmont College,CSIS,110,Principles/Information Systems,4,BAP,105
77806,77078,Grossmont College,ECON,120,Principles of Macroeconomics,3,ECON,162
87943,77078,Grossmont College,ECON,121,Principles of Microeconomics,3,ECON,161
77806,77078,Grossmont College,ENGL,110,College Composition,3,ENG,101
77806,77078,Grossmont College,GEOG,106,World Regional Geography,3,PS,GE
77806,77078,Grossmont College,GEOL,104,Earth Science,3,PS,GE
87943,77078,Grossmont College,GEOL,110,Planet Earth,3,PS,GE
77806,77078,Grossmont College,HED,155,Realities of Nutrition,3,LS,GE
77806,77078,Grossmont College,HIST,101,Modern World History,3,SS,GE
77806,77078,Grossmont College,HIST,108,Early American History,3,SS,GE
72881,77078,Grossmont College,HUM,120,European Humanities,3,HUM,GE
87943,77078,Grossmont College,MATH,160,Elementary Statistics,3,MAT,252
87943,77078,Grossmont College,MATH,178,Calculus: BUS-SOC & Behav Sci,4,MAT,111
87943,77078,Grossmont College,MUS,105,Music Theory and Practice I,4,MUS,105
87943,77078,Grossmont College,MUS,106,Music Theory and Practice II,4,FINARTS,GE
77806,77078,Grossmont College,MUS,111,The History of Jazz,3,FINARTS,GE
87943,77078,Grossmont College,PHIL,150,Human Beings & Aesthetic Value,3,PHIL,225
87943,77078,Grossmont College,PSY,120,Introductory Psychology,3,SS,101
87054,77078,Grossmont College,SOC,120,Introductory Sociology,3,SS,GE
77109,77532,Guilford Technical Community C,BUS,110,Introduction to Business,3,BUS,101
77109,77532,Guilford Technical Community C,BUS,115,Business Law I,3,BUS,221
77109,77532,Guilford Technical Community C,ENG,111,Expository Writing,3,ENG,101
80846,81716,Hagerstown Community College,BIO,101,General Biology,4,LS,GE
80846,81716,Hagerstown Community College,ECO,202,Microeconomic Prin,3,ECON,161
80846,81716,Hagerstown Community College,HIS,201,American History I,3,SS,GE
80846,81716,Hagerstown Community College,IST,102,Intro to Informati,3,IT,101
80846,81716,Hagerstown Community College,MATH,101,College Algebra,3,MAT,110
80846,81716,Hagerstown Community College,MUS,101,Music Appreciation,3,FINARTS,GE
80846,81716,Hagerstown Community College,PHL,101,Introduction to Ph,3,HUM,GE
80846,81716,Hagerstown Community College,POL,101,American Governmen,3,POLS,110
80846,81716,Hagerstown Community College,PSY,201,General Psychology,3,SS,101
80846,81716,Hagerstown Community College,SOC,101,Introduction to So,3,SS,GE
76907,81716,Hagerstown Community College,SPD,103,Public Speaking,3,COM,121
112023,110034,Harrisburg Area Community College PA,ENGL,101,English Composition I,3,ENG,101
112023,110034,Harrisburg Area Community College PA,MATH,20,Beginning Algebra,3,MAT,97B
112023,110034,Harrisburg Area Community College PA,MGMT,201,Principles of Management,3,BUS,101
86632,87154,Hartnell College,BIO,42,Human Biology,3,LS,GE
86632,87154,Hartnell College,BUS,32,Introduction to Business,3,BUS,101
100186,87154,Hartnell College,ENG,1A,Composition,3,ENG,101
100186,87154,Hartnell College,MAT,123,Intermediate Algebra,3,MAT,104
86632,87154,Hartnell College,MUS,1A,Mus App- Historical Perspec,3,FINARTS,GE
86632,87154,Hartnell College,PHO,1,Instruction to Photograph,3,FINARTS,GE
86632,87154,Hartnell College,POL,3,Intro to International Rel,3,SS,GE
86632,87154,Hartnell College,SPE,1A,Essentials of Publis Speak,3,COM,121
81879,82364,Hawaii Community College,SCI,20,Individual & Environ,3,PS,GE
81879,82364,Hawaii Community College,SSCI,45,Urban Community,3,SS,GE
83887,84869,Hawkeye Community College,SOC,135,Death & Dying,3,SS,101
43420,108336,Heartland Community College,ENGL,101,Composition I,3,ENG,101
43420,108336,Heartland Community College,ENGL,102,Composition II,3,ENG,201
84322,78034,Highline Community College,BUSN,100,Survey of Business,5,BUS,101
80647,78034,Highline Community College,CMST,101,Introduction to Comm,5,COM,121
80647,78034,Highline Community College,ENGL,101,English Composition I,5,ENG,101
77878,78034,Highline Community College,HIST,121,US HIstory to 1815,5,SS,GE
80647,78034,Highline Community College,MATH,91,Beginning Algebra,5,MAT,97
80647,78034,Highline Community College,NUTR,101,Nutrition,5,LS,103
77878,78034,Highline Community College,WRIT,101,Principles of Writing,5,ENG,101
85245,85736,Hillsborough Community College,ENC,1101,English Composition I,3,ENG,101
85245,85736,Hillsborough Community College,ENC,1102,English Composition II,3,ENG,201
85245,85736,Hillsborough Community College,MAR,1011,Prin of Marketing,3,BUS,151
97783,98357,Hillsdale College,HST,104,Western Heritage,3,SS,GE
97783,98357,Hillsdale College,MTH,129,Calculus,3,MAT ,111
97783,98357,Hillsdale College,POL,101,US Constitution,3,POLS,110
87341,88136,Hinds Community College,ART,1113,Art Appreciation,3,ART,101
87341,88136,Hinds Community College,ENG,1113,English Composition,3,ENG,101
87341,88136,Hinds Community College,MAT,123,Beginning Algebra,3,MAT,97
87341,88136,Hinds Community College,MUS,1113,Music Appreciation,3,MUS,105
87341,88136,Hinds Community College,PSY,1513,General Psychology I,3,SS,101
87341,88136,Hinds Community College,SPT,2173,Interpersonal Communications,3,COM,122
79062,80652,Horry - Georgetown Technical C,ACC,101,Accounting Principles I,3,ACC,105
79062,80652,Horry - Georgetown Technical C,ECO,211,Microeconomics,3,ECON,161
79062,80652,Horry - Georgetown Technical C,ENG,101,English Composition I,3,ENG,101
79062,80652,Horry - Georgetown Technical C,MAT,110,College Algebra,3,MAT,110
79062,80652,Horry - Georgetown Technical C,PSY,201,General Psychology,3,SS,101
79062,80652,Horry - Georgetown Technical C,PSY,203,Human Growth and Development,3,SS,GE
79062,80652,Horry - Georgetown Technical C,THE,101,Introduction to Theatre,3,FINARTS,GE
119347,98680,Houston Community College,ACCT,2301,Principles of Financial Accounting,3,ACC,101
119347,98680,Houston Community College,ENGL,1301,Composition I,3,ENG,101
119347,98680,Houston Community College,ENGL,1302,Composition II,3,ENG,201
119347,98680,Houston Community College,HIST,1301,US History,3,HIS,170
119347,98680,Houston Community College,PSYC,2301,Introduction to Psychology,3,SS,101
111312,113495,Humboldt State University,ENGL,103,Composition and Rhetoric B,3,ENG,101
111312,113495,Humboldt State University,MATH,42,Beginning Algebra,3,MAT,97B
83526,84597,Humphreys College,ACCT,101,Accounting I,4,ACC,105
83526,84597,Humphreys College,ACCT,150,Computerized Accounting,4,ACC,110
83526,84597,Humphreys College,MATH,48,Introductory Algebra,4,MAT,97
83526,84597,Humphreys College,MGT,150,Personal Financial Manag,4,FIN,101
83526,84597,Humphreys College,PS,105,Modern World Issues,4,SS,GE
77055,76343,Idaho State University,ANTH,100,General Anthropology,3,SS,GE
82223,76343,Idaho State University,ART,100,Survey of Art,3,FINARTS,GE
88079,76343,Idaho State University,ART,1100,Survey of Art,3,ART,101
74494,76343,Idaho State University,ART,1100,Survey of Art,3,FINARTS,GE
75144,76343,Idaho State University,BI,170,Introduction to Computers,3,BAP,105
84602,76343,Idaho State University,BIOL,100,Concepts Biol:Human Concerns,4,LS,GE
82223,76343,Idaho State University,BIOL,100,Concepts Biol: Human Concerns,4,LS,GE
87364,76343,Idaho State University,BIOL,101,Biology I,4,LS,GE
87364,76343,Idaho State University,BIOL,102,Biology II,4,LS,GE
83769,76343,Idaho State University,BIOL,1100,Concepts Biol Human Concerns,4,LS,GE
79667,76343,Idaho State University,BIOL,1101,Biology I,4,LS,GE
94720,76343,Idaho State University,BIOL,1101,Biology I,4,LS,GE
79667,76343,Idaho State University,BIOL,1102,Biology II,4,LS,GE
94720,76343,Idaho State University,BIOL,1102,Biology II,4,LS,GE
83721,76343,Idaho State University,CIS,1101,Intro to Computer Systems,3,IT,101
83734,76343,Idaho State University,COMM,1101,Principles of Speech,3,COM,121
83769,76343,Idaho State University,ECON,2201,Principles of Macroeconomics,3,ECON,162
84602,76343,Idaho State University,ENGL,101,English Composition,3,ENG,101
71204,76343,Idaho State University,ENGL,110,Intro to Literature,3,ENG,250
75144,76343,Idaho State University,ENGL,1101,English Composition,3,ENG,101
83450,76343,Idaho State University,ENGL,1102,Critical Reading and Writing,3,ENG,201
